id,order_id,product_id,quantity,unit_price,subtotal
572d9dde-d0ed-49b0-99aa-0bb2750188e0,0e6b1836-c127-4b8e-b244-4a55cfe3b55e,c31fbe61-00da-403c-9e06-33e74001386c,15,53,795
6b5786f4-5d2a-482a-8195-d2190cb89520,9f484c34-18d8-4499-bdbe-46f3b0c630a7,3dacdfda-dbf0-48ba-bddf-b4157bfb4693,12,71,852
4cc50132-b108-4c61-be38-7620ddc63aa9,229a0c8e-4bd1-49fe-b3a2-a122ca9e46b2,9bb3b810-03d3-44cd-b84d-867efe687d02,45,23,1035
f446d73a-9fcc-4443-bbd6-3ca137590efb,b3cf8074-a442-440d-b415-6053b16cfe69,80ae9a91-96e2-42e1-a1cd-201afa8e5ebf,54,47,2538
6ea02c44-b988-4f6a-847f-95c99f785408,904e70c7-af3e-4f70-8964-1e7f40331245,316269c2-008a-4df9-bc96-be03754bd379,13,66,858
dbd28e1f-fa8b-47e8-a430-a075a2bf6e8b,24d242f6-5ed3-4355-82d0-4089b6ce511f,bb80b66b-f400-49ba-adfe-1cd58f7e977d,29,12,348
d0191157-64c6-4150-b08c-41632bdd7a1a,e504c746-5b09-478d-889e-396deea45e74,ef9f1944-1be7-4eae-8084-64b661611c59,17,97,1649
860e8a64-739e-4723-9ef0-c83ae8141f1c,19626af2-a8a6-49ce-a8c3-2ea10be67669,88730881-6d78-4ebb-bf5d-bcabb01a1b65,93,68,6324
a2f9e496-b5af-40cb-8cc0-498cd64c48f5,fd5605b5-736b-42ec-958d-163b7e90d51d,f9379385-0ae3-464d-b8f0-5814eab80d3e,72,54,3888
2156f24e-8218-4468-8d7a-dc21d50c815f,72d4afa1-9d51-40e2-ad46-d83cb9bcffd3,066d79f6-0e96-4116-ba07-741f38cad82a,35,80,2800
c6d94168-a609-4925-88a9-cf8284a61abc,24a06a6c-2a6f-4ccc-b987-7befb62868cf,f4bf164b-696a-451d-808f-54d45b79d5e5,74,57,4218
520d3c11-b2e3-4e1d-801f-eb9a331c65e3,3c1babf4-71a2-4526-9a30-ac31eb6cbd76,148174c3-182a-45f4-80fd-575479d6826e,53,12,636
5e46973c-92da-46b9-ab71-829396905bf4,02c8cea3-54d3-46ca-9307-1510e0387325,2727d0c8-d86e-43b7-b1f1-e76be9664c9f,66,77,5082
e03fb917-0ec6-4996-baec-886a90520335,5a92ab60-ae3e-4f57-b0a1-09d192670d6f,bcbeea39-8bae-4337-a6d7-2bb1024214c8,36,52,1872
7dca566c-b786-4f65-8d63-1010f6ee2485,865f30da-b21c-461f-a33f-449021e45b51,770e6e1d-e359-4163-b841-294820868abc,5,30,150
b15f37b4-9df2-42ff-a606-7f771192310e,606c3630-989c-4900-943b-526e4b391d9a,27db41ca-e37e-4846-9e5d-64894635a76a,27,7,189
b3e0ab0a-ee01-4674-885d-7ce62cff3eae,6adca90f-d9c4-4540-895e-3ea9bf4198f0,1aadfe37-75db-4117-9332-78d30f4015b0,23,24,552
7d0fafa2-df9a-4fc5-a7b3-45c4530fc10c,db1c8806-ddec-4d0a-91cb-058bf74762e5,f0573617-644c-4ee1-bee0-ed47169b8513,11,98,1078
ee4b0306-239f-4728-bb15-809a65ff8d56,89aebb63-f6a6-4c89-8e52-1b3b091eac88,14784935-71ca-48d8-8582-40f104e83c5e,4,63,252
21fff650-c599-437d-8846-2527dac0f76a,279003d9-5a19-4113-8989-17253eba148c,2e1a6b3b-a42f-43e8-93c7-267f876593c7,75,86,6450
08967827-7454-4df7-83cb-50ef6e1fd36b,04117be4-5f58-4b4f-a536-9b989ccbe335,16cf5f85-0881-420e-b107-61216c389e01,98,31,3038
da864eb9-cb34-43e3-b5ce-fa1d8fce9596,b690600a-fe74-4376-8735-a753a2954da7,10e23187-8ec3-417b-b6c1-269e264b3a11,56,10,560
82c9af61-8548-4781-adfe-fd6271915639,0c100290-129c-4b90-b9cf-b2f255a35c6d,7b9761a3-62c0-45f5-8c55-7152bc8895da,13,70,910
2d8beeea-c9ce-4d11-acf5-a190981fc335,9d0c23bd-70f1-44ff-a38e-d8ce392a387c,1859f46e-61f0-4dcb-af6e-e299c7cefd81,7,28,196
5bcf930f-33de-415d-b5b5-957dfb2dbdc4,cc16ccd1-e692-4a19-a3b5-b0dc12bda942,bef58879-9b4a-496e-a49b-6d98fd995dc1,10,87,870
6dbd15cb-34fd-43bd-a82e-feeebd1b7029,5b392895-2af2-4645-9d2a-71c52be85843,5bb1bb67-befe-40f3-a411-3a40d8e45fa4,22,5,110
62728583-39e5-41e8-a02d-22ace1a20ef5,ee9540e0-6049-4b76-8f9f-e4e69ac69d12,3d38da44-6c79-4be6-a05b-9679e47a4661,86,1,86
f579fab5-5e46-41ba-adbb-36f6075388c9,d3e78836-fb3d-4364-b480-256bed20b5f2,f5f8c451-5217-4d97-9dcc-a4213a53025f,75,45,3375
76b9c23c-690a-4321-b2c7-3becbade7618,6effbe56-0fa8-469c-9374-8b04110e3e77,fb036033-9e9c-425e-b62e-88eae161c5c5,67,60,4020
974febdb-53c6-4335-9f6c-40e5802c07d1,888343d6-ccfe-4500-aab8-8d12564b5aa0,316269c2-008a-4df9-bc96-be03754bd379,93,90,8370
0ce4fb4f-9fc1-4c1c-843b-b660f9289ac8,236339b0-1975-4c5f-824d-8cbbfd3d97e7,88a07d2f-86b5-40d5-a716-f4332658ba7b,71,98,6958
16ffdc9c-ce46-40a5-b4ad-13745dd8bdbd,32b3e318-6ce9-4929-815c-4d10657499fb,6529c0f5-c9c0-4c0d-ad9f-0ad5bdf9cfbb,25,46,1150
2aa07b38-4d04-4f7c-8d65-720bbc8edf4e,ffbcdd5c-c158-4652-82e5-620121799add,c4fdd855-e544-4af4-aa1b-c8f2272fa87d,98,81,7938
f4ada443-494a-4f7c-a76a-d559f55d912e,67dd9270-a55c-45ba-a1ba-c87a593778bf,0511361d-b16e-4893-8aff-34040041b1b4,12,60,720
24a9315d-7531-4fda-accc-0971fe0b8fba,a37871d3-3ed1-454a-b203-ce4060e1b95c,f9581467-67aa-4337-97c4-3b7ad54ced35,47,29,1363
33aa3dbc-5458-43da-9f0e-1137f4cd90b1,fe709cd4-d4fd-4a56-8ab5-85bbf2a83330,13b9e761-3c11-4a32-b624-bbbf030c1abe,17,61,1037
6df77470-2fa9-4b0d-bc7a-590e3e1f60f5,da7382e2-473e-4574-aeed-2932f83776cc,a9c52998-741b-47e4-bc33-6bdf24e09b57,56,88,4928
69c991be-4740-43d2-a278-37f7f48919c5,4828ac36-d5e2-45c3-bcb3-d3938f55f6c3,bbad9722-a3c5-457a-bd07-f8334ddc9b9b,80,90,7200
3d3de63c-15a2-4181-81de-ae06abd95b05,bf5e82b0-4e84-4043-b77d-5b6aa76cae63,752b2ed9-be51-4384-888a-2d406bafa187,52,93,4836
499374ca-22bb-43d7-b1ed-b483bb236f3b,d96eb8e5-95d6-4385-9759-fe326597e751,4ee84fd8-a79f-46c7-8924-193272f2afd3,94,77,7238
91d1c568-77f7-4d86-a0d5-a8b11841c561,ccf04c2a-ddde-48b6-a5c2-4b03c92efc50,9394a43a-d2cb-47e8-9d88-1d5d6a55a638,29,61,1769
1c69cf63-9e2b-4b6c-b7b9-93fa81625143,654cd7f3-00f3-4ec0-9229-fd8852c3bb98,462afc05-4531-4b46-a800-fd0238a618eb,10,7,70
2db59126-0ecb-43fb-9da1-bf907ff4bfba,b3cf8074-a442-440d-b415-6053b16cfe69,eb6e9966-e277-474f-9df3-a4aea63e06c4,38,63,2394
03a67fd6-48a0-4846-b2ae-63e7b4775bac,3c6b9f21-c5fb-44f7-9aac-5303efff9d2a,985aa3f0-7298-4fb6-bd3d-dff0863156e8,64,63,4032
64308c1e-0ae6-4133-9f37-8c5967b305d3,27d6685a-b26d-4351-8177-8f8dc481d28b,25405d01-f2ff-4d79-9da0-c12971c55715,29,27,783
f8821514-b892-43b4-b4a7-5fc1838ab209,9504d672-f87e-4f75-aa3d-3bcc3acb94b4,9b90beed-fe4e-459d-987a-2e3a18d57428,2,96,192
992e0867-d950-4ed2-a064-f4e06f1b21d5,78818e76-2027-46ef-adac-d8f901b9b78d,648df69f-dd27-4c1b-9a20-d65e96fc4441,10,34,340
29d0a204-e67b-4aea-b88c-d7d874686ad5,be4f151d-2ae7-4ee6-9361-277e944d7815,0b01d572-6677-4827-b1ec-b66cb5a27996,37,32,1184
5b3ce525-4831-4e2b-88da-f31d468e0dc6,80da2f7f-c95a-4b3e-bd90-d78702e7f3a2,93c1e54a-8ff8-49f6-a1a0-ed1de4315d52,54,64,3456
00304f5a-746a-417f-bdde-1f968e18d394,8455c211-6f69-4b5c-aee4-9b758ef38303,215594e5-1cbb-420a-8d41-8dd0f78e5e25,100,51,5100
fcd2f6d9-c3f7-4a0e-b965-5dee9153edba,4892c452-cfdc-4a09-b8d5-1897a09bdea2,93b2c181-06bc-4ab8-bd8b-bda879b83ecc,72,81,5832
9c4e7aec-3100-4ac4-9f12-b696818ab6ac,4474a5ba-0cc2-4568-a538-1c2999c5394e,5b70bf5f-56a0-4b62-bf9b-7a1815b77618,47,87,4089
eb9a4221-9428-43fa-adac-e169d6c61ddf,1f46186b-4b02-4d5f-9de7-24b02ab0764a,cc70fa17-d828-4a26-9053-e1c96415ff59,4,68,272
f800d4d4-784d-4269-beba-55d86956bb63,fe709cd4-d4fd-4a56-8ab5-85bbf2a83330,75951499-03c7-4c97-a2d5-0a89cb9cd165,84,33,2772
e4946909-db37-47a3-b486-7da4fd253e5d,deb2409c-2167-4ee6-bcec-3a0be0f0ddf0,2c8ada99-2f2e-4071-a78a-8f8a4972025e,64,8,512
5297e535-8400-4755-abde-674d7ba65eeb,f4ac2a84-a8cb-44cd-a51b-c536dcc07dc8,0511361d-b16e-4893-8aff-34040041b1b4,27,15,405
a71864b0-7275-4c02-b1a5-300a8eae454a,76bcf362-89e8-4630-bafb-3998be027d20,c3859d99-4f5c-43b2-bbae-39b5c26abf61,60,64,3840
79ad4287-5a5e-4ac6-82b5-18f370dc76de,d03bed09-7e52-415a-b465-6836fa531ee8,fa6b0037-855d-467e-b7ff-52013c024d22,93,4,372
35a603de-7845-424c-b0cf-0041167f6e0b,2e06fc7f-e0c3-43bf-97d4-1067c788a309,32cadf99-b201-4e72-99b6-d1342899e1f9,9,39,351
4bc6bfff-7dc1-4879-ae4c-a2e0fc16ddb7,5d1549d3-3ae0-4e2b-883c-91b03a94692b,a801f1ec-192d-4dc8-b200-e76392df0489,15,47,705
046b1299-c5d8-4aa7-8531-680a05b21841,bfdb0008-f51e-4969-9846-5397620bdb95,c2e0e24b-f415-4cdc-bf44-4aeb04414652,9,48,432
c029032a-28e5-47f9-bb87-def1c343cfd9,9068ef41-2f8d-41d4-a444-74243dc46adc,418133d1-2a13-498e-9527-ecd106249cde,23,30,690
ce8ae7ee-3169-484e-a059-055bdac4ff2a,f81aa091-2632-4539-9af0-869e6e64d5ee,74dcc1d6-4304-499a-b0de-914b278e531f,75,68,5100
01783567-2166-40e3-a66c-24054bfe68e6,32edbb34-cf85-47cb-9f57-36c8264856c6,725bef2c-b12d-4e8c-8680-1f689a661df6,40,89,3560
9b30582c-e32f-4eb3-9ec6-47dbbce05b02,2cfbf73d-d425-4b26-a03c-3c5f86b61030,ed5eb640-6398-4aff-90b9-5edfbce9cda6,43,18,774
bd060212-2ae7-4747-97cf-c4f13676792b,b7c094d1-0dc1-417a-9090-b0067cf9e48d,43b13ccb-e23d-4746-9856-db47788ddef1,28,54,1512
b1bf4468-a5ec-4bfd-8a21-de8ea5e53125,e8cce556-1a38-4c78-a4a6-501fe62270f1,1859f46e-61f0-4dcb-af6e-e299c7cefd81,23,46,1058
7fef5323-1a12-4969-a579-a21422d19ab9,1e93a4c1-bc04-470c-9177-c466dfe7dfc4,38d9a53f-01d1-4320-a015-8a7425fa88f7,33,9,297
b99f8a3d-41bb-4803-9215-3a3c5e76370a,62abf084-8485-495b-a81d-efa981a5d6c4,eb8d5544-35e4-4dc6-984e-80303d430264,41,62,2542
8106a7ec-fa56-482d-b477-ba45115c44a3,56f246ff-445b-4065-b2b8-4e4f9fdf17e6,a2804839-9016-4c9c-b08c-76bd01c393d0,71,80,5680
0036b0df-09b5-4fb2-9ffe-3d5d353486cd,2d1539cb-5492-4d9d-9f0e-db2b5cfeb193,bcbeea39-8bae-4337-a6d7-2bb1024214c8,2,63,126
5bcd9826-8ca8-4711-82b6-fd6239ea6513,a7e71cbc-b4fa-4e99-bb53-05e7e8350c9d,235391df-48ef-4f7c-88f2-36fbb9624d5a,26,94,2444
942e2da6-0438-4f6f-9e55-cdb3085d5e69,f2e003cf-d51b-4fd9-8ccc-f7d33b458e9f,b6984105-1d4f-4828-970e-37d25d84ec9c,43,83,3569
338146f5-cf4b-4a1c-a516-c0bbfd7e12b0,5abead2a-968d-4163-bd14-ca15bc4f8699,3e5dec7a-12fa-46c1-99be-d61feeff6929,6,35,210
272facf7-ecab-4e71-95b5-969b3a5bb985,81b2a9cf-be77-44e6-be7b-8ec1272e592b,b76fcc17-0d0b-4c45-a209-c9559cc114e9,75,17,1275
e1a03681-9cf2-4eed-ae75-a447cdfa836e,3bd355c4-a929-43b6-bec7-f2aa7cb621ba,67ff3a19-cc97-46ab-aeb7-edca69acc736,71,78,5538
a7a36437-9cdf-4489-bc99-fbc9a9999d2e,a419a28f-4bef-4b33-aa4c-77198b5abf38,bd1f7cd1-160f-4d1b-a008-48c89ac211e0,86,29,2494
548981dc-8368-4604-8a71-af4495782008,84b1d8b1-c615-49d2-9a7a-c88f01cbdf2a,e94b1753-97da-42a1-82d6-8cd309a18752,16,11,176
824b25da-a945-4fcf-a10b-e171d73102ed,10bd8320-d2c7-4f9e-9565-47227b7462c6,e9fab42e-255e-4e33-8a62-cb24850d2729,52,40,2080
c5688bba-aac9-46f5-a89f-2792f6d32511,fb8fe3d2-1a74-4acd-99df-c9782fae8afb,b4b3caba-5f58-4004-8f7f-ac920f996650,84,87,7308
d2482f81-b0ae-4167-8773-ed87abeb8293,39a55f34-93b1-4841-ab0a-7883b76d4569,517b0de6-bdf8-4f51-b42a-e7f27854c85c,87,29,2523
5a1c3096-06c0-4774-a19c-fb0f8e9d28a9,bc7d4a16-a786-4bee-804c-f62a8092a8aa,a8ca27e6-7509-4194-ad4a-c4030cb8f619,67,12,804
52ad467c-7038-4c8c-ac2e-5e610cb88b39,ef400a6d-2e97-4d7d-80a0-8802f26f15ec,ef9f1944-1be7-4eae-8084-64b661611c59,98,37,3626
450a8cfd-49ed-430c-b29d-f6e922c80f70,4ed4b63f-1449-47ee-943d-e6e492e22ba4,f649b85e-9669-496d-94ff-db6fff6282e8,10,2,20
c14be985-ae93-4b92-8856-4f8c2db78c24,96e0a617-6fff-458d-be78-6260a9006fb5,a7fcd6f6-ef87-4a96-a933-cbc14adf84d3,58,42,2436
860f0f24-ac04-4f26-8df8-2435446b5627,59e5ca78-0f22-46dd-8d50-2745c896b141,831c5bfe-0de6-4c3a-bf1e-0caf3eba8841,57,84,4788
6fc7c8c9-960d-4301-920c-e4d7d13bcae5,1e3730cf-478c-4f97-ba29-a844b830c16b,2015f145-315a-47b8-87ed-7cb96d6e81ab,50,59,2950
f2269428-e40a-4791-a1c5-4842ce7c71bf,82fb0897-0930-4fa5-a71a-2e75bb335f23,00a8d45b-457e-40fa-afd4-8e3a6114aa15,38,3,114
ac94658b-88b5-4c95-a528-3922446d1cbc,1e3730cf-478c-4f97-ba29-a844b830c16b,0e939a7e-5d88-48a7-b744-570d216457b4,17,69,1173
d78656a9-1cbc-4d77-8cfd-8b7125489724,316b2ce8-e85e-4775-943b-2142a4cf188d,f9d83226-9535-4fb4-b216-df362906a0b2,63,69,4347
d7ad1e8f-6467-43a2-b56f-2378c3d29b4f,04f18937-c801-4942-947a-1b14152533ca,bf26afb6-5e9a-4dbf-862b-344ac9ebe295,84,11,924
ca7a3417-c7ec-4441-ab03-bf97b83fb3a2,9df1c8fe-6a40-451d-b132-51cf2ffd9b36,f130611b-a1ce-4227-81f5-f58634570781,50,93,4650
91261403-36fe-4d6a-bf74-85949ce8b519,9325e260-5d7e-4cd1-be27-2fae40789546,7321dff8-2b79-4717-a7b2-e7cb80f6e968,45,3,135
1f1beec9-a806-4caf-9c10-67f29238f097,0f4fa775-2007-4a64-9d17-2e6abbdbf8ae,8a370fb5-4f79-4d62-bb7b-38468db4b62c,40,42,1680
e92049c4-b7f6-4944-a9dd-408ab138d769,ae858033-62eb-42da-aa1a-61961285504b,fafe1d7c-3f7d-4da7-a70c-26c739a8c8ca,59,26,1534
22489baa-701d-4466-90b8-b026c58a2594,59ad1554-dbbd-4e96-8d2b-e9659e079232,ccd6c184-a816-4b63-a461-dc05159e6c8b,26,99,2574
1514536a-5c12-4bc9-9f4c-481a35c50a38,b89966e1-f0e1-45db-b26a-ab89089ea808,e7911a1e-6b8e-40ff-b6ce-24590cc6a131,60,88,5280
ec5e9221-7ef7-4c85-9891-7af4dd978a1d,ee1f09fc-1c72-455d-895b-4b70a65b6686,af69a94e-43ca-450c-a425-5e9950d33ecb,97,1,97
b42dcb94-7877-4a0f-a990-4a645cb16c3a,f38103cd-17c1-4b9f-8704-f13a36e163cf,43015493-0506-422f-a805-092a579461e8,87,12,1044
258635f0-539e-4388-8a46-9d18ae26861a,fbd1ccab-02fb-437f-a036-51e04ce90b80,3ba4774b-fff1-4808-bae5-639e1524d249,4,58,232
9bd1998e-03bf-4ae4-80f4-dd9167ca7b97,df1fa2e7-1916-4ff5-acde-3ba9ac65faa7,36ee18ec-c38c-44fd-834a-57e2296b6e58,100,51,5100
25c15972-14e2-4839-9eb1-7df0a3eb64c7,59d8a091-669c-4780-97a1-6c49ffedcb5d,fa6b0037-855d-467e-b7ff-52013c024d22,20,93,1860
8a0d5b47-076d-4860-b85a-1e53e6132c5f,25c616f5-229f-46b3-9da2-575c42d17115,eea009f5-d174-4a37-bad4-429bd9e25651,37,78,2886
4ab12b8d-0359-488a-adc8-b26eedeeb584,10555431-22c5-466e-ba48-2a9d5f4c30a8,d1e639e1-ab41-4d0d-9472-47271f6f6f85,78,60,4680
4892a87b-4f96-48b1-8566-6daf0c49da8b,67dd9270-a55c-45ba-a1ba-c87a593778bf,1c09835a-f3de-4552-beab-610b881fb416,35,47,1645
d556b157-68ee-4658-9250-8b4103e0e680,1a28e3cb-3549-4a2c-9cd8-f3c3e55fac69,eb8d5544-35e4-4dc6-984e-80303d430264,9,60,540
d86f53b3-2cff-4a3c-bebf-c84fdd06a1af,e315ed2c-c25a-4c01-8508-857da4a55347,ff6dca25-6b17-4d9b-8619-4ee078db7462,6,19,114
d3ad9789-a1d5-4a48-8fad-403dca7249d3,47a0d359-e6b9-4fb7-a6e5-0a319b070ca1,dbf29a42-9f3e-4bfc-b220-e4b08349ea44,92,28,2576
39e35387-c5b3-42c4-8660-65785a6bbcd5,136ba8f7-58f6-400e-987a-3d6c4153bc56,db26014b-4a92-45f4-a8ad-b7426a27f7fa,15,81,1215
c3b778b0-5ccc-4a27-b999-f3f595fe33b2,f6a1593a-28b9-4e5a-9149-95de86ff66a0,70533f47-91e5-4c2f-ad30-15b991a6491a,95,68,6460
4eef924c-469d-44a8-971a-a85a042def7e,2e37538b-ac63-4daa-8f6e-9c263421f217,edbd659c-8158-413c-b3cd-e8b13e2a8b63,62,60,3720
54df7e63-b873-457d-9d10-b6b673064bb2,1f6faf77-d7c4-443b-8956-38ae1b97705d,9ef714ff-5bbc-410c-85e7-4e464ffc184d,44,37,1628
dbbd3313-1b9f-4df1-8d5b-96c0249678c9,9f484c34-18d8-4499-bdbe-46f3b0c630a7,bef58879-9b4a-496e-a49b-6d98fd995dc1,62,79,4898
074b6ae3-adc7-4e7f-b687-88e986ce1d49,29674d47-01fd-4600-a86a-d3c0aa002779,3c336928-e13f-465b-a330-0870789845cb,64,11,704
13504560-d914-4add-94c7-d5141cc60320,6ef82e0e-d523-48af-8525-87f74ecde052,ab0c2f2b-c272-48d7-a11b-14f804928203,69,46,3174
43151d0f-32ca-4857-b9e4-e8d38fefeb1d,26b4f3d7-9300-4e40-b9f2-68bcd11d74a2,a0766664-1e35-4ae5-850b-a7c85de5d8fa,75,45,3375
1855529c-e62b-4d44-b892-31f6a09fdef9,868f3b02-3de2-468c-ac15-ff3df7e1eac3,114836da-787c-4a54-bd6c-3c7f6e4c9861,25,95,2375
99ac1f41-bda7-47d8-bba3-8bcca7249078,961a9dd0-0d28-4e05-947b-dfadb81eef11,7d6b3ca9-9f7f-47d2-a6cb-3cbabaf5c4a0,28,84,2352
d8dd9f9a-de7b-4793-9eb2-6d8eab667aab,1dd06976-3dbb-4459-8eca-66b887a55403,00e41984-e9b7-46f5-92bb-f7656fc69716,54,28,1512
706a9270-b49b-45e3-9906-9f1ba8cd4735,66523cf5-1462-426a-96be-c5c4f66c54a0,74dcc1d6-4304-499a-b0de-914b278e531f,94,26,2444
6bd005c2-983d-416f-89ac-439f62bdc840,882f8126-54fd-45c3-8fce-d64ff990fcd0,17e3da78-968e-4d57-b0b2-ab814ed4814a,13,95,1235
f51e99ad-34b2-4aa4-a54a-fdbbea0e3e21,3cc89f22-bebf-4bef-b219-5f348cf1fbe4,bf26afb6-5e9a-4dbf-862b-344ac9ebe295,37,64,2368
fe1f16bf-0b96-4a61-b0d0-44a817fe9a92,b29c407c-0a89-4395-8e16-630edb1023c7,f875fb22-0434-4650-83c7-18d312d51338,9,32,288
1d2e92ec-c1d4-431e-869f-0edc3302d0bd,329919d9-2e44-4e9f-8a4b-87ac230b8c3e,911c1d48-db7c-44d8-9d3a-ecacf8d9e4a4,10,29,290
a0e5eeb5-4ff9-4d29-af43-6762023d5a65,236339b0-1975-4c5f-824d-8cbbfd3d97e7,2a5275ed-87d2-4bc8-a0c0-a1e831c7c0e3,22,100,2200
a72ab6b1-edd3-4486-a898-98895fe5e650,f2812d18-cdec-4126-bb0b-af4da41c614a,66a86642-e4fe-47fb-b6d8-edf9fc730ab5,13,56,728
19679cf5-127e-415d-96da-3113a2134341,23b0abb5-0d5b-40dc-90ef-dcb51731683f,1a63048b-838c-4ce7-bcd2-e3bfabe465b7,98,99,9702
a2aec847-b707-4bbb-95f9-4b456a4fa29a,21c17e3e-2070-46a8-99e4-a86632086490,3743e519-1db3-40e6-9ed4-3d0a77d909ff,42,26,1092
3925e1ef-c90a-4324-827c-998c1bddd6e9,844e7c78-2838-48b5-837d-e46a9d80896b,25a143af-b720-4732-8374-431f91775bf1,6,39,234
7627e05f-ba66-4d1b-93a2-1c60799d6470,164d2931-2f5d-4cd8-b879-a45f0a154486,4c341717-8e9b-4396-b08c-558a10a69944,16,96,1536
25100750-7131-4453-9567-29cb00571969,491bfd74-8bd5-4e9f-8bbf-02d54818aa52,9c3b457a-e5a3-4173-a637-a638e36686ce,90,37,3330
30274e69-eab2-4868-afb1-48a6569563f7,2c5d7256-86dd-4172-80df-4e8b5d46951f,346eb4cf-d0c3-4f89-b055-002aa718a21b,32,12,384
55512eb3-0cdf-4e3f-9883-95ce5acddac1,73afc006-f5d5-49be-bd27-709878badc5e,c9c51721-04b4-49e6-a122-66571a5a7416,46,72,3312
6c676fac-4fbf-46d5-9e9d-1ae5a2b7d1fd,c82121f7-6111-4efb-8c86-4f869aa50262,14784935-71ca-48d8-8582-40f104e83c5e,34,6,204
f0ddf2fe-9315-41c5-8ff6-3c05dd7bb8c0,8b588e49-57b6-4a48-8220-f28f77c2368c,c15e20e5-5e3b-48a1-b193-76d2b2eea633,72,28,2016
2edf9148-4be4-4730-89db-0731e647ab5b,4258fa5f-6d94-4ca6-968a-0f86d633b324,6e4a31ca-d13f-4a8e-9076-c531e6208b37,100,78,7800
1a4a4a89-5022-47fb-af65-a28ae7031df8,c6ffe540-949e-4196-a4f0-c9ec4410d9b8,26f60767-87b7-4d28-919d-66ea7946e243,96,59,5664
b1c7a4db-072f-4ac5-8971-a6f8cb1fed0d,3422fbad-56f0-477e-86b6-e24488a22932,73234840-8979-4008-a67c-99040aa573b8,62,74,4588
a7ea4d10-b0e0-4b3f-afb3-6b111996a299,04117be4-5f58-4b4f-a536-9b989ccbe335,77a08f26-9213-4932-b067-0141d9fff324,5,37,185
80a0899f-0866-4da9-80c0-0d1fab3f43a4,97ebb78d-3596-4550-bd2e-3cf469c82cc6,e1146eaf-ccc4-476a-9277-c0959b405f9f,74,54,3996
4b652d87-6413-412a-b38d-cdd93e1d17a7,b391fe88-abc8-413f-b6be-b91af4d386f3,faab2ab8-50a0-48b9-87e2-b15e8f6098c7,88,38,3344
8b357b6f-2dce-44f7-abe7-9118af45db86,66c1b793-040f-4c37-9a70-47febeefc069,abf429db-8067-47c4-a168-56bd7202a4fe,1,42,42
7a66040e-8e6d-41c5-944f-44d83be7c490,4a132dce-c620-4b46-be14-996cc0648a59,2463a28f-e448-48cc-8ada-44dcc20f28b5,24,71,1704
2825ef38-8023-4614-9ec2-36e2890de0a5,26163d2a-c3bf-41aa-903c-a33d9ca50954,148174c3-182a-45f4-80fd-575479d6826e,65,35,2275
71103111-b7fe-4a4f-911d-4fba98f9998b,1217011b-f544-4747-925f-f851c200133c,8b7ee34e-0d06-473e-a6a7-5206388132c2,2,21,42
2f7652bb-7cdc-42fc-9b3d-9e96b5868f24,304cffbd-1f6f-44a5-81fc-eafc6d525a6f,d48963cb-8794-48c3-821b-937d823b006e,12,57,684
590a596a-ed65-4256-8d34-e2ba7f4a4275,a6588969-a134-4517-bd0c-a896198cbe52,18d80e04-3532-4ff1-9a12-f5d1fb07133f,50,74,3700
1edc2133-c444-499f-8c98-24cfc48fa2b5,454d0053-fecc-42b6-a88b-7b2eaf41567c,c2426a28-1c93-4121-a64e-22574ee8aac4,79,24,1896
3b52b187-dc3c-4474-8ea0-e0564ffaaf29,05ee923f-a78b-4a2f-a842-f3a605e7f95d,dd2fd58f-6ecd-4804-b88b-e3521bb512c3,22,13,286
cf65e459-17a4-47c7-838e-78d2453af14c,3518be8e-2d46-422e-9496-dfa5bc325fec,1f4a076d-2ae3-4cd7-bfd3-246154d65f76,3,98,294
e6231f66-324e-4423-b656-d5605cb8de04,8d25b9ee-65b0-43f6-8f6e-d0b9c98c2258,25eaa58a-4996-45cf-8ea3-d6518d6d1913,52,3,156
c72308b2-f3df-46a7-8dbc-b0ef217b2990,b0c8964e-340e-4f1b-96fa-7e6353e04108,900d3ead-1ae1-452d-b8fb-fa5349c213b5,7,59,413
13642d77-4af9-4cb8-bf7d-721e891d79e4,e7d068e9-d6e6-47a7-8701-f1add3c41bce,d1e639e1-ab41-4d0d-9472-47271f6f6f85,19,94,1786
85b4f99e-5034-47a5-9fab-c6caa83a5c5d,edc336aa-2d34-42f3-9db5-0d7248c5b832,99477246-ac7c-41ee-9531-accf8ea3abab,75,17,1275
98936fd8-baf1-4940-8e25-34f1f75c1c87,53c6d2a8-842f-4a83-a9fb-82686ee48b19,ee79ba4b-772b-4cf5-af1e-e436c16561ff,35,41,1435
cbfb9037-43a0-4144-99b8-1bcec9f440c2,4892c452-cfdc-4a09-b8d5-1897a09bdea2,15a0100f-6b79-4b2f-83a4-4db6134ed7e0,45,51,2295
7b2f6747-832e-412a-853f-b04754419e67,6d251eb0-f887-4d4d-90ca-da0c8c96f548,d5b91b12-7bc6-40dd-ac63-ad8f7a2d1189,23,81,1863
38b1e035-5531-482f-b365-1fa03451a687,d8eac1e6-4148-422a-bb40-84bd4cd9b3a6,2ab80afb-c2fb-4439-ab90-6533fcb3c0af,42,29,1218
b3291a27-64dd-48be-b2d9-0efe10add2d6,28033cbe-51a0-46c8-a2dc-50252c744679,c1407fec-d604-47e4-a0f3-861088884618,82,31,2542
89b48e3b-98b4-4435-9756-2695ae3976b5,3616aea4-9dcc-47cf-bb61-115a311b7801,550f5697-0793-4af1-9003-cd72e92ef6c0,96,14,1344
