id,order_id,payment_method,amount,transaction_id,paid_at,created_at,updated_at
bc0b866d-682f-4529-9020-5bbe3e1d6bc1,280eafd7-f5d7-48b8-a419-d8153b07b252,debit_card,3303.48,a7c31751-491b-4578-9637-779ce348c029,2026-03-04,2025-08-11,2026-03-15
a6eb6541-bea9-4194-b9d2-fac51db0daf6,392f53d5-f029-47b8-bd64-86c1424fb7e5,check,1464.81,c515499b-4560-4b89-ab47-fc75037c107a,2025-12-04,2026-05-24,2025-11-20
2f9be19b-3eb6-4693-a846-d68345c91989,6c645596-25e9-4ccd-8564-e7cdb4f2b59b,debit_card,3693.55,cdfc5d1b-1b1c-48bd-a8d6-1cb17cd31235,2025-12-22,2025-11-21,2025-12-28
f5d55d4a-8155-4f40-a20f-c6b33d5d2192,38786736-2d81-4296-9f4e-e78bb6883923,pix,2656.1,b143350d-c966-4a87-a091-ad88ea9dbfb3,2025-08-11,2025-12-27,2025-07-07
7d8b6b96-c64d-43f3-8c37-7c5f9789cbe2,3143abfe-9694-486f-976e-8ab22a453d50,check,1763.02,ed3083dd-8043-44b9-9d81-bcd342241a40,2025-06-17,2025-11-07,2026-02-06
4bafff0e-4737-4c0d-8019-5c842f2c90d6,b26c6575-9aaf-4083-aa0e-6158f207bf24,credit_card,6422.13,6ab864f7-d238-42a5-942c-5b5cf1e77f3d,2025-10-28,2025-07-26,2026-05-10
294a084a-3abd-4766-b1b2-45151f9d5405,ee12442d-7655-444e-abe3-c0bfb996294d,check,645.88,9966dd23-5fad-4caf-8ae0-3add3df98b92,2026-01-05,2026-01-03,2025-07-12
0c946673-1c9a-467a-a573-0f0f5dac553c,3d5590cb-7de0-4460-a5b5-b21177a54e2c,pix,9996.95,31606d38-fa90-4bf2-8d93-3aded0f69045,2025-07-11,2026-03-18,2025-09-10
ba39e81b-892d-4286-a7eb-b01d6f695614,136ba8f7-58f6-400e-987a-3d6c4153bc56,pix,3624.21,2e14bf8d-3341-4267-bc6d-645b2fdd749b,2025-11-30,2026-01-06,2026-01-20
d3f17973-9188-402c-b8a5-d51b77157aa6,23eadb99-4f68-4498-82c6-0ef30d453b5a,check,3602.55,430280cf-73d3-435d-977b-5db5242e2f89,2026-02-18,2025-10-02,2025-06-07
ac9bd33f-f09b-4fc3-9a09-5c61ee1d95d0,73afc006-f5d5-49be-bd27-709878badc5e,debit_card,4733.76,678072f4-8f54-491a-84f8-d249a4e004e9,2026-01-18,2026-04-02,2026-03-26
9a5220cb-19bb-4c1b-861a-b5d250a3f998,57b9f3f6-d51a-4ee5-8aad-a099e26506d0,pix,5580.3,5c3d8792-6f33-4ddb-ad4c-cc907ee44d38,2025-08-08,2025-06-20,2026-04-08
5ffdc27b-855e-4571-8f96-aacff56f7f59,d55607f7-fb78-4f1a-869d-eb802a3c4b9e,credit_card,1407.61,635dc5cc-ea2f-4e8d-aafb-701efaada9ad,2026-01-25,2025-12-09,2026-02-09
0244ef58-faff-4559-b3ec-4ea0ffa4b014,9bc59337-7572-4bad-a23c-2e4383f328a8,check,8814.1,d5f31d03-c0df-49f5-ad9d-93cbd5f77a5b,2026-04-04,2025-09-01,2025-12-03
6270745a-907e-4881-9639-594c0f886ed7,59ad1554-dbbd-4e96-8d2b-e9659e079232,check,9928.94,bd32785c-323a-4157-9bac-2df6771c25a9,2025-12-23,2025-08-13,2025-09-10
87b39481-224a-4987-acfa-f56456b37995,1f6faf77-d7c4-443b-8956-38ae1b97705d,check,9902.86,4fa84aaa-c998-4d53-85e9-2ce61a6c1902,2026-05-12,2025-09-01,2025-06-23
413327e9-520b-45bd-9798-8a7e97f75ab7,a18cc40b-c70f-48b6-bdaa-9b364ad4849e,debit_card,932.43,43058295-4413-46b9-b130-548f7adc1cbf,2025-08-04,2025-09-25,2026-01-11
f25d892e-edec-43bf-b4d0-f12f31fd3239,ea27b43d-3ac1-402f-be58-d6058a1841c5,pix,2393.81,e802855c-16dd-426a-b006-f4c5b65855f1,2025-10-29,2025-06-19,2025-11-01
3290d28f-c48d-4875-a5e5-29c4434eccec,c4edeb04-afef-4968-85aa-20e308ea3395,pix,2589.81,988d26e3-e6ac-45d4-b2e9-e0a82875bffd,2025-11-14,2025-12-02,2026-05-17
31352701-08c9-4812-8a09-b24d6c84ca0d,32edbb34-cf85-47cb-9f57-36c8264856c6,pix,9510.99,0e143c25-c8a5-4cd9-892f-818e75a35bb3,2025-08-09,2026-01-01,2025-11-30
5eaeb719-fbce-4a1c-8525-ece7484d9596,5698eef9-5fab-45e7-b903-af1618c16778,credit_card,3456.24,3d09ef44-3f8f-426e-b24e-11ed6ed1023a,2025-11-17,2026-03-04,2025-06-07
f83d1bec-2c78-4441-8ada-27dbc19d16f6,ccf3e812-bbaf-48a5-9121-a1789639cdba,credit_card,9264.17,33be279a-d681-4fee-bd34-f5ad5a7148cd,2025-10-27,2025-11-15,2025-10-19
de2efe63-3620-4c21-97ec-e0397f75f2ae,38ffe759-abd6-4dc1-836a-9446f7391038,debit_card,3689.09,40749c3f-d555-49a3-ab31-3c5095a5f336,2025-07-09,2025-12-17,2025-09-02
26e93bcd-abf0-44cb-890c-47d107733e85,43485fb0-60af-4e3a-9cef-06b72e87eaf0,pix,5784.76,5b4c63fe-6e2d-4cd4-98ef-da185a98810f,2025-06-09,2025-07-30,2025-07-03
b68d3e69-3ce9-4db2-96e5-a7dad38960fc,fb8fe3d2-1a74-4acd-99df-c9782fae8afb,credit_card,5587.76,203544b0-0325-4b75-8505-6ea07ccb3d89,2026-05-09,2026-01-24,2025-06-11
f54d21be-0dd5-415d-a57d-7a4d0e033d96,df2a3649-4fb0-4aad-8fda-2d3bda4fb35e,check,6702.96,8403367e-d838-4d7c-b8b2-e0b3fa23b0ab,2025-05-30,2025-11-18,2026-04-11
1c3057c5-e0fa-4fc6-ada2-9ab567bcdf07,92d75343-3b39-4ae3-97ba-c96a8e83a950,credit_card,2711.49,d645ca5e-32f5-4c0c-a9ae-3866bc5074b1,2025-08-27,2025-07-27,2026-03-09
6ee6f464-91c5-452c-a3ed-b9b114f7f266,2cd70370-e21e-474e-8b0b-485fdbd80ff4,check,4638.2,784314c0-183e-40e2-be7e-cf462a02220f,2026-05-10,2026-03-26,2026-01-10
14914e53-cb8c-4da9-8e36-43f2eb9d39d0,97c68066-fab6-42cc-9e67-df7256d6762d,check,8142.75,694c19a3-46e2-4610-861d-f991be94455a,2025-09-21,2026-02-14,2026-04-14
92b66ae0-0356-4cd1-a33a-5338c8cacc3d,0f806046-3ead-4342-8e87-efe29458e497,check,3615.35,52657e79-080c-4edd-9177-6c0f47492e68,2025-08-08,2025-06-06,2025-10-15
bf57a815-aebe-4b6f-9e18-278be9d3b0ef,756daa27-2c1f-4338-8dc6-b275a114a273,check,4906.82,6e9a3be7-84aa-4e9a-9b95-fc7327d0605d,2025-07-11,2025-09-17,2025-09-13
9a520203-3a34-4846-a1ed-8d1555ebe33b,9ddbcc5b-97a4-420e-b624-bb8b08c830d7,check,7173.65,653944b0-bdee-4ec7-8fe5-b716fe1ebdf7,2025-12-11,2026-04-26,2025-06-24
c06e14a4-bc18-4baf-9e63-a421fa6a90b8,fca2ba1f-bad1-4028-a672-610645e02617,debit_card,2483.19,39eba1c0-a77a-42d6-b6f8-cc43cf54938f,2025-08-20,2025-08-01,2025-12-01
0a710819-4d65-4379-b1fa-8fb6f3ed6a35,92fb7fb4-307a-4331-9032-f62c3aa591b3,pix,8182.32,11bfb260-5e21-4c5b-ab97-25feddd400c1,2025-08-28,2025-08-29,2025-12-19
aa544932-95e5-445f-aac4-e735e99a73b3,715aa0de-054a-45c8-bf93-0ed7f7d8fcb7,credit_card,582.61,f5a6f986-e072-406f-b2d2-bd6604abb563,2025-06-19,2025-11-27,2025-10-14
2dc0ad3e-9a3f-47c4-b57a-e9d808b54b1c,c7ec80a7-ff66-4a77-84a6-4fd3b689068e,pix,4229.64,c7c921fe-1cbd-4725-abfd-87296cf71125,2025-07-16,2025-12-07,2025-06-24
3d9b8051-e108-4ebb-826c-4d26d39b36fa,f3685e83-181b-4e92-b887-0fc04ea4e46a,check,9606.22,39a6ff6a-17eb-4136-9f52-2bb69005b4de,2025-09-10,2026-01-16,2025-12-07
080cdd05-e086-4960-a195-944fdf70b9ff,a25c1503-f713-4436-a793-e2ef8372aa8b,pix,7054.17,3cf70c20-a2eb-4c79-97be-849fd94b4da8,2025-06-13,2026-03-31,2026-04-11
1a017da7-b0e3-490e-87c2-355a54663781,af8a2de5-6b89-4949-a38c-a6f408dad615,credit_card,9387.62,ea1c7b31-6c01-458e-a76b-bd7e37d445b3,2025-07-01,2025-08-01,2025-12-21
659a889d-844e-4aee-80dd-54f9fb4efc3a,b43fef8c-83eb-4a48-8c11-29080c969ece,debit_card,2676.29,312eab39-f246-4a31-80b6-f2afe27b8047,2026-03-31,2025-08-01,2025-06-21
37d7391a-30d1-4981-8eec-ace9bb485f21,5125ad4f-892a-4ba3-854c-a8a8ee7a1cb3,check,6159.92,66ef2a2a-82a3-4338-8e63-ad637bd2f47e,2025-07-21,2026-02-22,2025-09-30
81117e04-8e6d-41a4-90c9-0fa74e9988d1,e504c746-5b09-478d-889e-396deea45e74,credit_card,3119.37,a09b2c50-9861-47ff-ae44-5d97a73bdf6a,2025-06-14,2025-12-03,2025-05-30
ef5abe8e-431b-4771-b840-79312fdf8688,38ffe759-abd6-4dc1-836a-9446f7391038,credit_card,3689.09,5bc875eb-823d-4518-b040-87db526821a5,2025-09-25,2026-01-12,2026-02-27
1798ab73-2edd-4978-995f-676da7ee3457,1a28e3cb-3549-4a2c-9cd8-f3c3e55fac69,debit_card,6685.45,3a914bd6-0ef8-4f07-b14b-460c65539622,2026-04-14,2025-12-01,2025-06-15
ef183f2d-ffec-4f68-b268-afcc06940132,1a7e64f0-6e4e-46b0-9820-3cf8725bacc0,pix,1649.63,881db8fd-a936-44f3-8bb4-b699f2da1620,2026-04-23,2025-10-29,2025-10-12
c5d8469c-bd7f-4558-a3e9-2ec9962b4f2e,9ddbcc5b-97a4-420e-b624-bb8b08c830d7,check,7173.65,b2721dac-78ac-44c5-af48-46b076336fc7,2026-03-21,2026-03-10,2025-06-13
e534f722-3435-4a94-bbdf-fa52eb28c752,96e0a617-6fff-458d-be78-6260a9006fb5,credit_card,5092.2,b7fb6775-72a6-4735-9628-3b255ac64a03,2026-03-20,2025-09-09,2026-04-24
683abedd-7dbe-4e87-9bc8-aca81550986e,2e551fff-2705-49a3-ab13-9333585f8556,credit_card,380.06,16db6c20-50a2-4d82-9c67-a08e8358730d,2025-08-08,2026-03-02,2025-10-29
3f65e348-79a1-41fe-b34b-56153cb6736d,926d170f-1a4d-40b1-bfbd-821090a3cca5,check,8474.61,6b4f2e06-24d7-4314-9b8a-a2eaf75ac749,2025-07-27,2026-05-14,2026-03-25
fa782e0b-db99-45ff-a237-6246f8587bb3,50973bb7-a5f1-4d45-bd3e-d1037a3e46f4,check,8476.06,9ca9a805-bf01-4b36-8c91-bcb9df378152,2025-06-13,2025-11-28,2026-04-19
f61152e2-8afa-487a-a2b7-604cbd8b7fc5,62306181-bf06-4281-a959-c4952edd17a8,debit_card,7294.96,e84894ac-8bf4-4031-8c7d-6d488a9bb388,2026-01-17,2025-07-20,2026-01-23
ef6aa3ca-234b-41ad-82be-cdc14b477cb3,8b7afdd7-d356-47aa-a627-3e1fce927bb8,debit_card,2877.59,9bf96b9d-157a-424f-a134-87e39ecd003c,2026-04-23,2025-11-15,2025-09-24
7e1e116b-a89b-4914-b649-88b3714f4388,58d0a7b1-7447-4f78-9786-c410f432588d,debit_card,5254.28,4f882f46-93c6-440b-b21a-7979428e9a6c,2026-03-30,2025-10-29,2025-11-05
10df976e-ed22-4319-b5f0-43fbb7756297,f05830b9-6afe-4fb3-a6e4-3ba14abfe304,credit_card,3109.55,6f4a69c6-af94-41ab-bc4d-c5da48683c8c,2026-02-21,2026-01-20,2025-12-09
8e5f5892-7a15-4037-b1e7-2e89528ada72,43485fb0-60af-4e3a-9cef-06b72e87eaf0,credit_card,5784.76,2f1a9bbf-d8ca-41c4-b78d-80479b322b3b,2025-06-02,2025-11-08,2026-02-09
6b67f56b-1d91-4600-b108-b3e413de141a,51d1e637-681b-4938-b974-a36cac1cbfc8,check,685.43,6f443033-37e0-4be0-87ce-197cb74e1069,2026-04-20,2025-10-30,2026-01-25
240d9333-f580-488f-a1e1-d44c8c6e0f18,262bbfce-9d54-4685-918f-086e8d74d49b,pix,9308.95,02bd19e6-0772-4535-8cef-8e33582baea5,2026-02-15,2026-04-02,2026-01-18
2b0e2151-5185-4382-a883-f98493733f1c,ce66d4e9-ba32-4a55-9edc-d888b5fc2e49,credit_card,4122.5,fd2a4cde-d271-4e38-a37e-50e1e5fd088e,2026-02-01,2025-10-08,2025-11-16
65510acd-6565-48b6-812d-de025a7402ea,2cfbf73d-d425-4b26-a03c-3c5f86b61030,debit_card,9663.34,fca537a0-ca54-41f8-b1e4-fe9286bf69db,2026-03-04,2025-08-10,2026-04-20
8f89c125-7842-4841-a71a-0d5ec3a75286,3e3afb5d-8ee4-4e1c-8db1-e87b8dfe2636,pix,28.24,11183892-ca89-429e-a665-a05d6fc57ff1,2026-05-10,2025-06-22,2026-03-02
8738b3a5-5b8e-40e6-bd3e-2efb18abee16,efd9c233-1a27-4f76-90dd-d2d6e6f3c03b,check,262.5,2d590afe-1595-49c6-ac61-5c05b79cab5f,2025-11-30,2026-02-20,2025-10-10
c048b4fa-203a-4b4f-8128-57dc98b3d59a,5c1e68be-76a5-417f-b3e3-60e4b6cfb205,credit_card,4859.95,a2e20348-a1ff-417f-8e66-f97d9199d18f,2026-01-25,2026-05-10,2025-09-09
4af5039f-7557-4e4b-ba18-ddadc356ccc5,1817071b-c7fc-43c0-8579-925d59ed6811,debit_card,893.57,4e83ad28-60a8-4cab-9cce-954ae28368f4,2026-02-15,2025-08-17,2026-04-14
7929684d-6cde-4df1-b430-a57818753d75,9bc59337-7572-4bad-a23c-2e4383f328a8,debit_card,8814.1,e2364ca7-13b1-4df3-96d5-4d134e7ebe34,2025-06-29,2026-02-05,2025-07-02
aad4296a-3487-4488-bacf-1d342aac6734,c2007c8a-9d79-43ca-8068-c660f72aab43,check,5794.01,2baf8a93-20b4-4e1f-855b-319fb799fa5b,2025-08-11,2025-10-06,2025-07-30
eb87c05a-fe4c-484c-b3e1-4ca65da12846,12591b16-aee9-43e5-b8d7-a67b96e9c281,debit_card,6312,5f18ae6d-ff71-40fd-adf8-a23f2f0658c3,2025-07-02,2025-09-14,2026-03-22
989dbe78-289a-498b-85af-80cba849b562,0dadaeff-111f-4b94-a2de-3d3d4ee7d10e,pix,8608.72,2e7982ba-2c1e-4bbe-87d4-de2a3b58075b,2026-03-02,2026-02-08,2025-09-11
2a8eec96-4989-4c84-8c28-c54506819c01,164d2931-2f5d-4cd8-b879-a45f0a154486,credit_card,3438.65,4f2f7440-b106-4ad2-8d45-f84f3d35723c,2026-03-22,2025-07-11,2025-07-30
8624c52d-60b0-4998-bca0-c8fbb352b188,1ae139c1-c041-4fda-b90b-0661d330320c,credit_card,4435.19,4b4f633d-121f-459b-bcb3-9b73dc482fac,2025-06-06,2025-11-05,2026-03-20
e3c59d79-c0cf-4e02-b6a6-1fb0de2377be,50ddcebf-9cb3-4f97-b58b-78e5dbf5d5f1,pix,6578.25,8ee71e04-c1a2-498d-b165-5b2cc02fb0fd,2026-05-25,2026-05-08,2025-10-25
1008aafb-5b7b-4e32-bf2c-7bc41afb2a7f,c454f249-9b0e-462e-aa25-b09eba5a36aa,credit_card,8524.53,afab4ec4-c01d-4d17-8fda-ad7024e497b5,2026-01-31,2025-06-04,2025-11-13
67034af3-5ad1-45e1-ad97-fbbde957dcfc,676ddc27-5189-4a1e-8839-5cc37fca700a,check,2905.51,8069aae3-2ff4-4868-9690-ae5a3e2e7c37,2026-02-13,2025-07-19,2025-05-30
ffd16421-cb9d-495e-907d-52c19bd53648,bc0905aa-f82c-4557-8e35-82bc17865402,debit_card,26.61,05ab8477-0e97-41fa-ac98-07188f80e59d,2025-10-30,2025-11-14,2025-06-29
36ba7643-fc69-4be8-ada4-39af5bd3e948,04f18937-c801-4942-947a-1b14152533ca,debit_card,1032.84,2c93481e-268e-40cf-a953-49a28ac33be4,2026-03-21,2026-01-08,2025-12-13
373b81c9-9b4e-444c-a1df-800c3bccaa12,bc7d4a16-a786-4bee-804c-f62a8092a8aa,debit_card,2558.11,f4c6b8a9-f6fe-4eca-b098-8c14172bca94,2026-04-21,2026-05-13,2026-03-10
393fbe93-e29a-4a77-ad37-62d30cb08501,92f674bb-5d7b-466d-92de-4fabdc61e7d9,debit_card,6823.57,45c83661-6bc8-46c0-b66d-a62b15140961,2025-06-08,2026-01-17,2025-07-04
113688a6-6a83-41a6-9c90-2391e1e4ade4,629d74b5-654f-4043-ab09-58e5b9d26b37,check,6650.15,42ff4c4c-16f0-4593-9c1a-5fe04697ab9a,2025-10-06,2026-05-04,2026-01-16
2328a15e-2734-4d83-b1fa-bfb284499f46,a39f9c60-234d-4a2e-bb1f-90b6f0ec88e1,debit_card,150.23,db8da226-ec17-4c90-9118-f074f213d60a,2026-02-14,2026-02-05,2025-10-30
f63d6aa3-0ec0-4229-8c47-8b520130cfcb,4d61f795-e592-4edb-bce3-8dbfd4326b78,credit_card,1326.52,af0d00f5-a0da-436b-9888-20daeffc36bd,2025-06-15,2025-06-25,2026-01-30
a8b5413f-4e83-493b-b511-0d6a293beeb0,9bc59337-7572-4bad-a23c-2e4383f328a8,debit_card,8814.1,45433e72-3b69-42e8-b524-058fb60615f2,2026-03-09,2025-10-09,2026-02-24
29d91b27-7e5b-4a81-97a3-fc9ee572a6f3,8f36a61e-4742-465b-8856-b8a1de7b668e,pix,406,12020fe5-eddd-41a5-a9cf-9be614ad92c0,2025-10-08,2026-05-25,2026-01-09
b4129a73-9dad-4403-9efd-047b9a2836f3,a5dd7cea-351e-4479-b59e-41bf15edf32c,credit_card,6801.03,095cb14f-137b-4d50-b852-1b42531697f7,2026-05-02,2025-09-11,2025-12-24
45a6ecaa-67f8-4494-9612-19ff4aaa707a,f2009a48-90d1-4703-8b5e-60ca01e91d61,credit_card,3979.75,a1872a54-024c-464d-af4b-365d4e319cd6,2026-02-24,2025-09-24,2026-01-06
13691aa8-16c0-43ff-a781-2abc1bd1a197,2e2b098f-a657-4bca-b728-8225351e3f07,credit_card,5498.46,2c5b9dfb-72fe-4be6-9b4f-ddf9b7fd8ba4,2026-04-11,2025-08-02,2025-12-31
df891712-66cf-4daa-8c4d-65966e79246c,5e3ac788-0555-4a87-b165-7f5581ade755,check,3343.97,e369c1b6-5554-4294-a867-bd7afb9d707e,2025-10-28,2025-06-17,2026-05-27
e41d1b59-acb7-4dd3-9d5f-1b38cb388a6c,040cfea3-e446-422c-9496-31bd873f67ed,credit_card,6373.67,105128ef-3440-451f-b1b2-62f28a1d1fa1,2025-06-15,2026-02-06,2025-11-04
9f9659bd-d900-4b54-8a7d-c113d415c503,bfcfcc0f-2b27-40a4-b4ba-8d7821145971,debit_card,9668.47,034d3ab9-61e7-429b-8fdb-21f2f738fabf,2026-03-30,2025-07-22,2026-02-25
1ad2bba3-6c33-45f6-892e-64e18c636815,96c8249c-08cc-420a-9615-a574a023d05f,pix,986.85,4d7f8052-88b0-40cf-bc15-22e3c63200b9,2026-04-07,2026-01-05,2026-01-16
47437600-33f9-43e5-a534-3baba7a31683,e25b995e-63f5-4a19-a808-ec41c4102c94,debit_card,12.76,7dd6163f-e68e-43e0-9783-7eab4a07e0b6,2025-10-14,2026-04-16,2025-11-13
20b0cc5c-78a9-4c51-8b52-6d92c737f6ea,b792f953-4a2d-47e3-88ee-43b6b816676a,debit_card,1078.83,6a815e18-f80f-4a0b-bce9-b6315c3fff5c,2026-03-09,2026-02-24,2025-09-11
261d06bc-3d49-4145-b83c-edf197e4dfab,1a0c9e2d-74b1-46f5-8449-1dcf3ee89d53,check,4066.05,59790032-9653-493e-b1ce-e432368c8cd0,2025-08-20,2025-11-05,2026-05-11
5081bec2-9182-49bf-ad10-9dcb1d9a1b7b,b690600a-fe74-4376-8735-a753a2954da7,credit_card,4116.98,d16c3bcd-6f83-46d3-9d62-74f1cf1e4c9d,2025-11-02,2025-11-19,2025-11-12
7f601eaf-b62d-4727-892d-8e3b6e64d9e3,622c0c9d-0b6b-4d88-9ecf-e2fdb17790df,debit_card,8142.83,dd37afe5-4b72-43f4-ab7e-c377c51828e2,2025-11-12,2025-05-31,2025-08-24
1ae77167-7a41-4a6e-9f76-ad062821d6b9,df3c4f13-c619-43e1-98ec-698cc9e5af3a,check,5947.63,4f9428cf-ac42-4cb3-b895-5c2e4306d1d9,2025-06-09,2025-10-12,2025-08-14
586d3f27-8fc6-4f7d-b67f-ae18af6570a6,23af181c-211f-4857-b3d5-256624e369bb,debit_card,5623.66,8229e790-22ee-434a-abae-80c9a9c2b7a7,2025-06-02,2025-06-03,2025-12-03
d8ae4bc3-3513-4a9b-8739-da554cd13678,3c1babf4-71a2-4526-9a30-ac31eb6cbd76,credit_card,6014.03,cd3212c4-06cb-4e53-8d4f-3c53a6b2b1e4,2025-10-13,2025-08-24,2026-04-13
d833589a-592e-4c2e-9572-be889b916700,82c5228c-0c21-4385-8b11-e4c356a81bf2,pix,5233.28,095d1a59-2af9-4e31-b45e-e14b78682a4c,2025-09-09,2026-03-25,2026-05-28
903ac4c2-8a1a-4938-8486-145a3df9b7dd,92dc223c-a7db-447e-844c-64313b3d4e29,check,6049.09,1aa9443d-d9e2-49a9-96c6-7b3de8b2a785,2026-05-24,2026-03-19,2025-08-18
3e1e1e17-6b98-413c-906b-0da601259f96,1817071b-c7fc-43c0-8579-925d59ed6811,debit_card,893.57,4ac2348e-f444-414b-8530-458470a08211,2025-06-23,2025-12-31,2025-07-26
f9fefa45-9d34-48b8-b7de-37851e909fd1,5585b207-cf30-4f2e-ad9b-6eaa8a030f0d,credit_card,5482.59,59bc6a98-1d58-42e8-8391-1be4ca67fa4b,2026-02-20,2026-03-22,2026-01-12
e8fe8944-4a87-44d0-9cf7-cfe8424c1991,629d74b5-654f-4043-ab09-58e5b9d26b37,pix,6650.15,9776a9c3-424d-46da-9647-b497d5dc2905,2025-06-07,2025-11-29,2026-04-15
28865162-e13e-46ba-8d93-e637a6f2735d,01dc5a70-c8ad-40d0-9d2c-54986c31766e,pix,79.96,76432bac-ab7a-43fc-a53d-a44bb7b92cce,2025-09-04,2026-05-14,2026-02-12
bbbe59d2-bebf-4d61-bf88-6f16123b9a57,658580e4-6129-4a13-8a19-20b6521d9a98,credit_card,2884.78,584ca433-60b1-4a75-a638-e279f3c2120f,2025-12-03,2025-08-18,2025-11-14
ad36b8bb-c240-4cc6-ba71-f44614689be0,53c6d2a8-842f-4a83-a9fb-82686ee48b19,check,4269.8,21933a80-0519-4d6d-b547-3b6f00916696,2026-02-03,2025-11-07,2025-09-14
07dbeb05-5ba4-4525-968a-19a42e546cdd,05471671-0af5-45fd-b127-75ec24312313,debit_card,5121.1,2f0dfc07-6677-4438-93a1-27b82082eec0,2025-11-29,2026-03-16,2025-09-01
b1a28e79-7520-40ea-b320-48389b5726bc,f7206773-6208-4fd7-98e8-ebae09647e03,credit_card,2604.59,7d5b3765-e5fd-469f-8a8f-9f27d4a2324e,2026-03-12,2025-11-25,2026-02-25
da22c1d5-f47d-4eac-b96d-3031cb6977bb,8f9e0508-d24a-4a65-ae1a-4b78d9f8f6b7,debit_card,7052.63,b932cf91-d354-497c-b7b4-f44924268816,2025-07-30,2025-09-07,2025-11-27
5260c7e9-4607-4ed9-86e3-cd61b2997a07,2cd70370-e21e-474e-8b0b-485fdbd80ff4,credit_card,4638.2,f72ef290-7edd-41aa-9159-25eaf38c3ba6,2025-08-01,2026-04-22,2025-12-12
f4b5c18d-06df-4939-8e50-cbd631244002,335180ed-8177-44b9-b8ea-68a54638f82e,debit_card,6996.18,74d13edd-e2d2-43c2-a41b-2a0ca81da9b1,2025-06-12,2025-07-14,2025-07-06
0759ae03-304f-4568-b528-e299060efa8f,ee9540e0-6049-4b76-8f9f-e4e69ac69d12,check,5214.98,0462222c-d1ff-481e-a3a0-24bc0eafcc6f,2025-09-21,2026-03-13,2025-07-27
b6a8f70d-e54e-4246-8950-066ca420cc04,0243eb1f-1e65-410a-a667-5f3c7366ddc1,debit_card,2178.29,c70b2b9f-92c0-4fa9-9519-aeea83441b39,2026-04-09,2025-10-25,2026-02-26
912ee067-a37b-4723-81fc-8e655cce90f3,6360b11a-6d97-4933-9928-16f3af47d1fd,debit_card,6172.32,f5c2aa0d-99d7-4b6b-94f8-143f8d910404,2026-05-24,2025-08-14,2026-02-11
56dbde35-bdbf-43c9-8604-d1ff7d319fcb,c7c85a7f-6d64-46e4-9179-30d92920e007,pix,4702.97,bc27be5c-1c9d-4d6c-8d81-385465c1ead7,2025-08-18,2026-01-24,2026-04-02
4cc928d6-6efa-44f5-b698-88db69502735,2dd8a3a2-bc87-4cbd-b460-fcf555846f78,pix,8282.75,b4c6084d-8847-46e4-9f02-266743365868,2026-03-21,2025-10-10,2025-06-03
967e64dd-a782-49ca-8580-4afb60597df9,3422fbad-56f0-477e-86b6-e24488a22932,pix,2095.4,ab636415-48a4-47ef-ac86-64cdeef21275,2025-10-18,2025-07-17,2026-05-28
062d6d15-fbaf-49f0-89b8-7ef9f7e97e67,8ce5ece5-bd67-45ef-8a82-48d2bad4a58a,pix,185.01,68c33d54-070b-45e2-a00f-6f70698f2ec8,2025-12-21,2026-03-15,2025-12-16
4d8f70e5-e36d-4b62-9ab6-b23f32933894,96c8249c-08cc-420a-9615-a574a023d05f,check,986.85,da9bd998-4c2a-4821-adf8-94590f18fae5,2026-01-06,2025-07-19,2026-04-08
5370364a-ac8c-4bd4-a2e3-e004c9dc30ef,cc16ccd1-e692-4a19-a3b5-b0dc12bda942,credit_card,6773.49,62578a2d-777b-4668-b494-d2ad21770e21,2025-09-05,2025-08-22,2025-07-02
428cc45f-0498-40dd-be49-320d1c3311e4,bc7d4a16-a786-4bee-804c-f62a8092a8aa,pix,2558.11,14cfad73-efb1-42de-bc27-49ca0a432f92,2025-09-11,2025-11-26,2025-07-19
f31765f7-185b-4e53-84e7-d90d0fda8752,bf462054-d865-4c8e-b6a8-9a23847916bd,credit_card,4754.47,093f50ce-a689-47d5-a577-021cdb3bba21,2025-09-17,2026-04-04,2025-08-22
556d81b8-4ee6-4d4d-aeaf-3b04a4b97edc,269b4ff6-d85b-45ca-b903-3d287fae60eb,check,4531.92,6d3401a7-dbc4-429c-8f79-b7730df0d846,2025-07-13,2026-02-02,2026-03-13
7bf79f29-2d11-4829-bebe-d53c9c7500c0,74f77ee7-64a7-4155-a9fc-b7ed92295e89,check,2770.97,a64e3ee5-e9b1-4001-95b6-1bab48223baf,2026-02-06,2025-12-09,2025-08-27
1459d80f-2e7d-41cb-a48a-f1ba7ba7409b,3422fbad-56f0-477e-86b6-e24488a22932,debit_card,2095.4,ad130da5-6e1d-4879-bbad-231520678959,2025-08-26,2025-07-26,2025-08-19
f2004eac-beec-4550-8b0e-8e3a7f655189,4892c452-cfdc-4a09-b8d5-1897a09bdea2,check,1565.8,e96fe0de-cc12-4847-98fd-6815da065fcd,2025-08-02,2025-07-20,2026-01-15
5490d2b7-63b1-45cd-9c53-0ddaeb6f426b,749208ad-625f-4e20-8e7e-44e6de1da3bd,credit_card,5144.94,859be639-534b-45f4-aa8c-290e48b551c0,2026-04-16,2026-03-13,2025-11-10
403b3ffa-0c3b-4e67-b86b-9398c136dee0,58f906b3-6d4e-4597-9ee7-fb7db646d6e6,check,9859.9,d09a6973-5218-4acd-ba5c-443bc5a2d386,2026-04-14,2025-10-06,2025-06-28
